id,album_title,eng_album_title,album_rd,album_seq,track_title,raw_track_title,eng_track_title,lyrics,hidden_track,remix,featured,performed_by,repackaged,lang,has_full_ver,is_alt_lang_ver,spotify_album_id,spotify_track_duration_ms,spotify_track_id,spotify_track_danceability,spotify_track_energy,spotify_track_key,spotify_track_loudness,spotify_track_mode,spotify_track_speechiness,spotify_track_acousticness,spotify_track_instrumentalness,spotify_track_liveness,spotify_track_valence,spotify_track_tempo,spotify_track_time_signature,eng_lyrics_source_url,eng_lyrics_credits
SUGA-11,D-2,D-2,2020-05-22,1,저 달 (Moonlight),저 달,Moonlight,"Yeah, yeah
Okay, okay, okay, okay
Yeah
Three years have passed
Agust D
Honestly, I don’t know how many songs to put in
Fuck, I’m just doing it

The beginnings were humble, Daegu, yeah, from a basement in Namsandong
To a penthouse in Hannam the Hill now, ha
The Peter Pan who still cannot wake up from his dream
In my head, the reality fights with the ideal tirelessly
My biggest enemy is the anger inside me
The more dreadful is the battle with the laziness inside me
Sometimes I resent God, asking why he made me live a life like this
What I’m doing, and if I love music at all
Sometimes I ask myself again, ‘if it’s possible to go back
Will you go back?’ Well, I’ll have to think more about that
One moment I feel like I’ve easily earned what I have
And the next moment I’m compensated for the fucking hard works I’ve done
But I’m still hungry, would this be karma?
The emptiness that I feel after flying fucking high
Although it’s been more than 10 years since I started in Namsandong
It’s the same that my head is a mess, fuck that

That moonlight that shines on me at dawn
It’s still the same as then
A lot changed in my life, but
That moonlight is still the same
That moonlight that shines on me at dawn
It’s still the same as then
Changes are fated to happen to everyone
Perhaps it is how we change that is our karma to bear

Sometimes I feel like I’m a genius
Sometimes I feel like I have no talent
Sometimes songs write themselves like crazy, but then
When I’m stuck, I’m stuck like there’s no way out, yeah, right now
I wrote Verse 1 fucking fast
But can’t make Verse 2 no matter how hard I rack my brain
It probably would be the same for life, all or nothing
There’s no parallel anyway, it’s a matter of choice
There would be no eternity for anything
Being called immortal is fucking overwhelming
I started just because I liked music
But the adjectives they attach to my name feel too much sometimes
What can I do, I should just keep running
What can I do, I should just keep hold of things that I’m grasping
What can I do, I should just pay back what I’ve received
If you think you’re gonna crash, accelerate even harder, you idiot

That moonlight that shines on me at dawn
It’s still the same as then
A lot changed in my life, but
That moonlight is still the same
That moonlight that shines on me at dawn
It’s still the same as then
Changes are fated to happen to everyone
Perhaps it is how we change that is our karma to bear",FALSE,FALSE,,SUGA,FALSE,KOR,FALSE,FALSE,7lhFsAaVCFaYbkNvBMw5Zf,163015,1NuwEuQH7vbDLA9eg5TvEg,0.689,0.729,7,-5.801,1,0.225,0.273,0,0.059,0.773,97.057,4,,
SUGA-12,D-2,D-2,2020-05-22,2,대취타 (Daechwita),대취타,Daechwita,"Yeah, uh
Daechwita, Daechwita, play it loud, Daechwita
Daechwita, Daechwita, play it loud, Daechwita
Daechwita, Daechwita, play it loud, Daechwita
Daechwita, Daechwita, play it loud, Daechwita

Daechwita, Daechwita, play it loud, Daechwita (Yeah-yeah)
Glitter, glitter, looka at my crown glitter
Remember, remember, days gone by remember
We so fly, we so fly, private jets, we so fly
Mmm, uh, born a slave but now a king
Berserk tiger, Gwanghae flow
Born in a ditch but rise up a dragon
That's the way I live
Sorry, but don’t worry
I got lots to lose
Shove the past into a rice chest
I'm about to dine on what I know is mine
Shut up, yeah, mmm you calling me a pup, yeah
I was born as a tiger, at least I'm not a weak like you
Pathetic fucks putting on a talent show
Not gonna lie, what a shitshow
I got no pretensions, just kill ’em all
Ain't no exceptions, I watch you fall
Flexing, I got none, I don't need one
Who's the king, who's the boss?
You all know my name
All shit-talk they got no game
Off with their heads, ah

Daechwita, Daechwita, play it loud, Daechwita
Daechwita, Daechwita, play it loud, Daechwita
Daechwita, Daechwita, play it loud, Daechwita
Daechwita, Daechwita, play it loud, Daechwita
Daechwita (Yeah), Daechwita (Yeah)
Daechwita, Daechwita, play it loud, Daechwita (Oh, yeah)
Daechwita, Daechwita, play it loud, Daechwita

Hit this town, then cut and run in a jet
This country's too small to hold me in yet, yeah
Woo, who says time is money?
My time is worth more than that
Tic tok, in the face of those Seonbi bastards I spit
Revenues keep going up-up-up-up-up-up and up
Everyday, Bang PD goes dance-dance-dance-dance-dance-dance-dance
I'm so thankful, I'm a genius
That’s your reason for using drugs, cry me a river, you just got no skills
I got everything I wanted, what more will make me feel contented?
I wanted clothes, clothes, then money, money, then goals, goals, now what’s next?
Yeah, what's next? Here comes my reality check, there’s nowhere higher
I only looked up and now I want to look down and put my feet on the ground
I'm a king, I'm a boss
Remember my name
All shit-talk they got no game
Off with their heads
I'm a king, I’m a boss
Remember my name
All shit-talk they got no game
Off with their heads

Daechwita, Daechwita, play it loud, Daechwita
Daechwita, Daechwita, play it loud, Daechwita
Daechwita, Daechwita, play it loud, Daechwita
Daechwita, Daechwita, play it loud, Daechwita
Daechwita (Yeah), Daechwita (Yeah)
Daechwita, Daechwita, play it loud, Daechwita
Daechwita, Daechwita, play it loud, Daechwita",FALSE,FALSE,,SUGA,FALSE,KOR,FALSE,FALSE,7lhFsAaVCFaYbkNvBMw5Zf,225668,0JKGe340YJwfDrpXqPQ8sw,0.65,0.827,8,-4.014,1,0.0599,0.0229,0,0.121,0.223,144.995,4,,
SUGA-13,D-2,D-2,2020-05-22,3,어떻게 생각해? (What do you think?),어떻게 생각해?,What do you think?,"What do you think? What do you think?
What do you think? What do you think?
What do you think? What do you think?
No matter what you think, I'm sorry, but shit, I have no fucking interest

Sorry, I have no fucking interest in your meddling life
Or the fact that you can't escape the manure bucket after being ruined
Crazy that you'd think that my success has a connection to your failure
Your delusions are first-rate, fuck you
Your sense of humor is so so, the fact that you're fucked is your fault, no-no?
The ******** who're listening to this song are so freaking pissed they faint
Without reversing, I'm zooming straight forward once again, I'm global, so fly, huh
I have no need to do it. Flexing but I'm on a chartered plane, so fly, huh
Consume it all, each and everything of ours that we've been doing all this time
For I'm not concerned by stray grains of rice that'd stuck
Just like they've fallen off of their own accord, the whole lot of them go fuck yourself, huh

What do you think? What do you think?
What do you think? What do you think?
Number one on Billboard (Oh, no), what do you think? (Yeah, yeah)
Next a Grammy (Grammy), what do you think? (Yeah, yeah)
No matter what you think, I'm sorry, but shit, I have no fucking interest (Interest)
What do you think? What do you think?
What do you think? What do you think?
What do you think? What do you think?
What do you think? What do you think?
What do you think? What do you think?
What do you think? What do you think?
No matter what you think, I'm sorry, but shit, I have no fucking interest

The ten zeros in my bank account, that money is the collateral for my youth
I got a big house big car big ring, bring anything over, I'll give it to you, my black card
The bastards that received media benefits were on-air more often than me
And the brats that boast about their money, you have to wonder how much they could've actually earnt
Woo woo, yeah, money boasts are only cute to me now
Woo woo, dividing it only feels bad at your level
Woo woo, we'll be sure to go to the military when it's time, so
All the bastards who tried to sell our name to freeload off us, shut up

I don't know, I don't know, I don't know, I don't know
At this point, there's no need to know
I have no fucking interest in those who ask whether idol music is music
It'll be your last present, but this too is a luxury for you all
Higher, higher, even higher, to the point you won't even be able to see me, uh

What do you think? What do you think?
What do you think? What do you think?
Number one on Billboard (Oh, no), what do you think? (Yeah, yeah)
Next a Grammy (Grammy), what do you think? (Yeah, yeah)
No matter what you think, I'm sorry, but shit, I have no fucking interest (Interest)
What do you think? What do you think?
What do you think? What do you think?
What do you think? What do you think?
What do you think? What do you think?
What do you think? What do you think?
What do you think? What do you think?
No matter what you think, I'm sorry, but shit, I have no fucking interest, uh",FALSE,FALSE,,SUGA,FALSE,KOR,FALSE,FALSE,7lhFsAaVCFaYbkNvBMw5Zf,182171,5dnT77AAQJcNYrqAod0jHQ,0.739,0.725,1,-5.741,1,0.084,0.149,0,0.0793,0.136,118.994,4,,
SUGA-14,D-2,D-2,2020-05-22,4,이상하지 않은가 (Strange) (feat. RM),이상하지 않은가 (feat. RM),Strange (feat. RM),"Everything in dust
Do you see?
Well, well, well
Everything in lust
Oh, what do you see?
Well, well, well
Someone tell me whether life is pain
Well, well
If there is a God, tell me whether life is happiness

The world is a giant system
In it, either opposition, war, or survival is inserted
Life that we can't refuse
With dreams as its collateral, the capitalism injects the morphine called 'hope'
Wealth breeds wealth and tests greed
The rich longs even for poverty
In the world there's only black and white, those two
In an endless zero-sum game, the very end is worth seeing
Polarization is the ugliest flower in the world
It's been long since the truth's been eaten away by the lies
Who benefits the most?
Just who suffers damage the most?

In a sick world, a person that is well
Isn't it strange how they are treated as a mutant
In a world with its eyes closed, a person with theirs open
Isn't it strange how now they are made blind
Someone who wishes for peace, someone who wishes for war
Isn't it strange how they are each at the extremes of their ideologies
They tell you to have dreams, though no one has it
There are no answers, isn't it strange

Everything in dust
Do you see?
Well, well, well
Everything in lust
Oh, what do you see?
Well, well, well
Someone tell me whether life is pain
Well, well
If there is a God, tell me whether life is happiness

You think you got taste?
Oh babe, how do you know?
I mean for God's sake
Everything's under control
The choices you’ve been given
Are all preferences controlled by the capital
People talk
'My feed explains me'
No matter how much money is in your grasp
Everyone's a slave to this system
The dog necklace and dog house you are so busy bragging about
All day, fighting over whose glimmer more
Now even you won't know
Oh baby, what's your name?
Polarization, the flower that's already bloomed
A round nail that has been hammered into a square hole
Even so, I roll on, somehow, like this
In each of their chicken coops, everyone claims they are fine

In a sick world, a person that is well
I don't think it's strange that he is treated a mutant
In a world with its eyes closed, a person with theirs open
I think it's more strange that only they have theirs open
Someone who wishes for peace, someone who wishes for war
The wordplay that changes as easy as the flipping of a palm
It’s the kind of world where a dream has become an option, but
There’s no answer, that’s the answer

Everything in dust
Do you see?
Well, well, well
Everything in lust
Oh, what do you see?
Well, well, well
Someone tell me whether life is pain
Well, well
If there is a God, tell me whether life is happiness",FALSE,FALSE,,SUGA; RM,FALSE,KOR,FALSE,FALSE,7lhFsAaVCFaYbkNvBMw5Zf,196529,5sF4GOOSRELn8zn6DDGzUP,0.627,0.662,7,-8.121,1,0.203,0.00236,0,0.157,0.207,90.008,4,,
SUGA-15,D-2,D-2,2020-05-22,5,점점 어른이 되나봐 (I Guess I’m Slowly Becoming an Adult) (feat. 니화) / 28 (feat. NiiHWA),점점 어른이 되나봐 (feat. 니화),28 (feat. NiiHWA),"I grow old, and
Learn about the world
Even so, could it have been better if I knew nothing of the world
Looking at the night view
Completely different to this room with its lights off
The words I muttered with a low voice

Guess I'm slowly becoming an adult
I can't remember
What was it that I wanted?
Now I'm scared
Where have the fragments of my dream gone?

I am breathing but
Seems like my heart is broken
Yeah, now I've become an adult who finds it hard to grasp my dream
And that's growing up

Thought I would change after I turn twenty
Thought I would change after I graduate
Shit, after I turn thirty like that
Yeah, then what would change

Sometimes I would burst into tears for no reason
The life I'd hoped for, the life I'd wanted, just that kind of life
I don't care now how it turns out anymore
Living, living, living
Without worries for just a day
Without concerns for just a day

Guess I'm slowly becoming an adult
I can't remember
What was it that I wanted?
Now I'm scared
Where have the fragments of my dream gone?

I am breathing but
Seems like my heart is broken
Yeah, now I've become an adult who finds it hard to grasp my dream
And that's growing up",FALSE,FALSE,NiiHWA,SUGA,FALSE,KOR,FALSE,FALSE,7lhFsAaVCFaYbkNvBMw5Zf,133673,3pGNUEIlaUlCU8mXxKInzw,0.679,0.645,9,-7.107,0,0.0513,0.0897,0,0.121,0.349,119.934,4,,
SUGA-16,D-2,D-2,2020-05-22,6,Burn It (feat. MAX),,Burn It (feat. MAX),"I see the ashes falling out your window
There's someone in the mirror that you don't know
And everything was all wrong
So burn it till it's all gone

Yeah yeah yeah burn it
The voice inside of me
Yeah yeah yeah burn it
I want it want it want it woah
Yeah yeah yeah burn it
The voice inside of me
Yeah yeah yeah burn it
I want it want it want it woah

Let's go back to the past days, ey
The time that had destroyed me, ey
Jealousy, hatred, and the feeling of inferiority
The life held captive to resentments, ey
After tasting success, ey
What has changed in me compared to then? ey
I don't know, I'm not much different, ey
Let's burn it, my past self
It would burn again to the deepest pits below, to the very last
Set fire to it, more fire to it, wonder what will remain thereafter
I don't know I don't know, after it's all burnt
We don't know if there'd be ashes left, or will it remain the same

I see the ashes falling out your window
There's someone in the mirror that you don't know
And everything was all wrong
So burn it till it's all gone

Yeah yeah yeah burn it
The voice inside of me
Yeah yeah yeah burn it
I want it want it want it woah
Yeah yeah yeah burn it
The voice inside of me
Yeah yeah yeah burn it
I want it want it want it woah

Burn it burn it yeah burn it burn it
Facing you of the deepest place
Embarrassment, hatred, disgust, even rage
How vain that is, too
Maybe those really are mirages
Maybe, yes, with those as excuses
Am I being pressured to passion
Be cautious of the word 'original intention', don't be afraid
Set fire to it, set fire to it
No matter what, yeah, set fire to it, you bastard
The past you, the present you
Anything is fine, so, set fire to it, you bastard
Whether it'd become the blazing sun
Or cinders that remain
Anytime, the choice and decision is yours to make
I hope you don’t forget that giving up decisively also counts as courage

I see the ashes falling out your window
There's someone in the mirror that you don't know
And everything was all wrong
So burn it till it's all gone

Yeah yeah yeah burn it
The voice inside of me
Yeah yeah yeah burn it
I want it want it want it woah
Yeah yeah yeah burn it
The voice inside of me
Yeah yeah yeah burn it
I want it want it want it woah",FALSE,FALSE,MAX,SUGA,FALSE,KOR,FALSE,FALSE,7lhFsAaVCFaYbkNvBMw5Zf,192106,2hX8rtWyNxYyaBT64H3LYU,0.658,0.776,6,-7.088,0,0.0493,0.012,2.10E-06,0.272,0.336,114.044,4,,
SUGA-17,D-2,D-2,2020-05-22,7,사람 (People),사람,People,"Yeah yeah, a gentle breeze
People that brush past
People that soaks into heart
What kind of person am I?
Am I a good person?
Or a bad person?
Many  ways to judge
Just a person
Everyone would live on
Everyone would love
Everyone would fade away
And be forgotten
People change, just like I have changed
There is nothing that lasts forever in this world
Everything is just a happening that passes by

Umm. Why so serious? (Why so serious?)
Why so serious? (Why so serious?) Why so serious? (Why so?)
Umm. I'm so serious (I'm so serious)
I'm so serious (I'm so serious) I'm so, I'm so

So what?
What if you just brush by?
So what?
What if you get hurt?
Sometimes you might get hurt again
Sometimes you might shed tears upset
So what?
What if you live like that?

I flow the way water flows
At the end there might be something
Special life, ordinary life, each in its own way
What's good is good, in the end
What's good is good
Things don’t always go as intended
Discomfort is something everyone has to withstand
The repetition of dramatic situations can make your life exhausting
People are like that
When you’re not there, you want to be there, and when you are, you don’t want to
Who said people are animals of wisdom?
For me, obviously, we are animals of regret
People change, just as I've changed
There is nothing permanent in the world
Everything is just a happening passing through

Your ordinary became my special
Your special became my ordinary
My ordinary became your special
My special became your ordinary

So what?
What if you just brush by?
So what?
What if you get hurt?
Sometimes you might get hurt again
Sometimes you might shed tears upset
So what?
What if you live like that?",FALSE,FALSE,,SUGA,FALSE,KOR,FALSE,FALSE,7lhFsAaVCFaYbkNvBMw5Zf,197000,6HDHaCnH2FCSdEwXrJfEVF,0.76,0.682,1,-6.441,1,0.0371,0.0616,0,0.118,0.372,120.008,4,,
SUGA-18,D-2,D-2,2020-05-22,8,혼술 (Honsool),혼술,Honsool,"Again, finishing my daily routine for today
And returning home straight away
When I step through the door
I come face-to-face with time in its entirety
The room filled with silence
After a shower
I detoxify with alcohol
The full stop to this day, which I barely remember, might just be alcohol
I somehow got through my exhausting daily routine, uh
Skull-crushing schedules, hm, are three to four in a week, uh
I'd eat just enough and sleep, well, though I'm unable to sleep
I'll worry about tomorrow's things tomorrow, fuck I don't care

Now I'm feelin' like I'm flyin'
Now I'm feelin' like I'm flyin'

I've come to not have side dishes anymore, because I feel like I'd throw up if I were to stuff myself with something
As I slowly get intoxicated, let's try to be honest about my life
Oh yeah, money, honor, wealth
The trophies and stadiums
Sometimes I'm scared of them
I'd felt like I wanted to run away, hm
I thought when you became a superstar, you'd live life partying every day
Expectation hits reality hard on the back
Well, it doesn't matter
Tomorrow comes again and gets dark
Me that's like this, you that's like that
Well, we're just enduring another day

Now I'm feelin' like I'm flyin'
Now I'm feelin' like I'm flyin'",FALSE,FALSE,,SUGA,FALSE,KOR,FALSE,FALSE,7lhFsAaVCFaYbkNvBMw5Zf,219808,2cSbuiICLgDR1GIQisS9Zf,0.478,0.574,1,-8.886,1,0.0606,0.00036,0.00719,0.157,0.187,71.984,4,,
SUGA-19,D-2,D-2,2020-05-22,9,Interlude : Set me free,,Interlude : Set me free,"Set me free, yeah, even though I know it won't turn out however I want to, hm
Set me free, yeah, even though I know it is not what I want, oh no no no

Set me free, I'm freely afloat in the air
Set me free, these days I feel blue for some reason
My day crawls on the ground
And another flies in the sky
Why why

Set me free, yeah, even though I know it won't turn out however I want to, hm
Set me free, yeah, even though I know it is not what I want, oh no no no

Set me free, yeah
Set me free, yeah
Set me free, yeah
Set me free, yeah
Set me free",FALSE,FALSE,,SUGA,FALSE,KOR,FALSE,FALSE,7lhFsAaVCFaYbkNvBMw5Zf,140198,0lfJTv87NKrjyr0k7eueUR,0.31,0.416,5,-10.429,1,0.0346,0.0755,3.34E-05,0.18,0.207,129.925,4,,
SUGA-20,D-2,D-2,2020-05-22,10,어땠을까 (What Would It Be Like) (feat. 김종완 of NELL),어땠을까 (feat. 김종완 of NELL),Dear my friend (feat. Kim Jong Wan of NELL),"To this day I still
Miss and miss you
To this day I'm still
Encircled by the memories of us together
Had I caught you that day
No, had I stopped you that day
To this day would we
Still be friends? How would it be?

Dear my friend, how have you been?
I'm doing great, you know, yeah
Dear my friend, I'll be honest
I still freaking hate you
Even now I remember the past days we were together
The time and countless days we went to Daegu together
""With the two of us, the world is nothing scary""
We said, and now we walk two completely different paths, damn
Do you remember those days? Was it at Sinsa?
The conversations we had over soju
The ambition we had of conquering the world
We were young and had big dreams, only twenty
Sudden cutting off contact
After a long while, after your parents' short call from an unknown number
I immediately ran there to check
Seoul Detention Center in Anyang was too far

To this day I still
Miss and miss you
To this day I'm still
Encircled by the memories of us together
Had I caught you that day
No, had I stopped you that day
To this day would we
Still be friends? How would it be?

Was it you who changed? Or was it me? Uh
I hate this flowing time, it's us who changed
Hey, I hate you, hey, I don't like you
Hey, even as I say these words, I miss you
The visit to Seoul Detention Center every week
I went all alone on that three-hour-long trip
The day of your trial, the day of your release
I remember vividly it was winter with heavy snow like white tofu
And after a long time not seeing, you became a completely different person
With drowsy eyes, you asked, ""Don't you want to try *?""
I got angry and cursed at you
There's no way the you who were my only friend can return, and you became a monster
The you I used to know is gone and the me you used to know is gone
I know it's not just because of time that we changed
The me you knew is gone and the you I knew is gone
It's not just because of time that we changed and I feel so empty

To this day I still
Miss and miss you
To this day I'm still
Encircled by the memories of us together
Had I caught you that day
No, had I stopped you that day
To this day would we
Still be friends? How would it be?

To this day I still
Miss and miss you
To this day I'm still
Encircled by the memories of us together
Had I caught you that day
No, had I stopped you that day
To this day would we
Still be friends? How would it be?

How would it be?",FALSE,FALSE,Kim Jong Wan of NELL,SUGA,FALSE,KOR,FALSE,FALSE,7lhFsAaVCFaYbkNvBMw5Zf,292078,6lUjwGIRWdcowZJRZrpqEr,0.561,0.735,0,-6.344,1,0.0638,0.0181,8.54E-06,0.0571,0.27,148.025,4,,
SUGA-21,사람 Pt.2 (People Pt.2) (feat. IU),People Pt.2 (feat. IU),2023-04-07,1,사람 Pt.2 (People Pt.2) (feat. IU),사람 Pt.2 (feat. IU),People Pt.2 (feat. IU),"So time is yet now, right here to go
I know, you know, anything does know
So time is yet now, right here to go
Nobody doesn’t know anymore

This thing called love
Maybe it's just a momentary list of emotions
It's conditional, what is it that I love?
Wasn't loved enough as a kid
That's why I'm the cautious type
I want, a sincere connection with others
Forever's something like a sand castle, you know
It comes crumbling down at the calmest of waves
What is it about loss that makes us so sad?
Really, it's the dread that makes us so sad

So far away, you're gone
Getting far away
Too far away, you'rе gone
I know, I have to know, yeah

So timе is yet now, right here to go
I know, you know, anything does know
So time is yet now, right here to go
Nobody doesn't know anymore

What is it that makes you so sad?
Really, it's the dread that’s so daunting
The us that dreamt of a future together is no more
We're the ones who tore down the sand castle
They say there are no winners or losers in this game
But I'm always the loser
We said we'd give our all, but we tore it all down
And then we leave
Because both love and people are selfish

So far away, you're gone
Getting far away
Too far away, you're gone
I know, I have to know, yeah

So time is yet now, right here to go (Go)
I know, you know, anything does know (Hmm)
So time is yet now, right here to go (Right here to go)
Nobody doesn't know anymore, yeah

So goes the person (Person), and so goes the love (Love)
What comes at the end of love? (The end of love)
Endless people (People) , a love that has passed by (Love)
Is love wholly perfect on its own? (Perfect on its own?)
Selflessness can actually be selfish, too, it's true
It's actually my greed when I say that it’s all for you
Will I be happy if I give up my greed
A half-illusion that can never be fulfilled

They say life's a struggle between resistance and submission
I say it's a struggle against loneliness
If you can't hold it back, it's okay to cry
You're already more than enough to be loved
So time is yet now

So time is yet now, right here to go
I know, you know, anything does know
So time is yet now, right here to go
Nobody doesn't know anymore, yeah",FALSE,FALSE,IU,SUGA,FALSE,KOR,FALSE,FALSE,1l12B55qdesQorPcQLJDRo,213995,4EaQ0ouIydfeAgQUz284EF,0.729,0.574,7,-4.779,0,0.0589,0.391,0,0.319,0.438,88.94,4,,
SUGA-22,D-DAY,D-DAY,2023-04-21,1,D-Day,,D-Day,"Future's gonna be okay (Okay)
Okay, okay, look at the mirror and I see no pain (No pain)
I'd die for real 'til the D-Day
But it's gonna be okay (Okay)
Time for some paycheck and I'm ridin' downtown
Switch (Switch) over, (Over) time tickin' and over (Woo-ooh)
Future's gonna be okay (Okay)
Okay, okay, look at the mirror and I see no pain (No pain)
I'd die for real, I see karma, gon' be comin' back for me
Time for some paycheck and I'm ridin' downtown
Switch (Switch) over, (Over) time tickin' and over (Woo-ooh)

D-Day's coming, it's a fucking good day (Woo)
It's like walking through a maze for this day (Woo)
Maybe the stupid past is over now (Yeah, yeah, yeah, oh, yeah)
Let's toast again to us who will be reborn (Yeah)
In a world full of hate
Hatе is even more unnеcessary (Okay)
Lotus flowers bloom brilliantly even in mud
A feeling of inferiority, self-loathing compared to others
Aim your gun at these things starting today (Yeah, yeah, yeah)
What are you? Break the limits, man
Don't regret the past, don't be afraid of the future, man
I hope you can avoid getting hit and hurt enough, yeah
I'm trying figure out what's wrong
Don't grow a scars, yeah (Woo-ooh)

I can't remember, yeah
I can't remember, yeah
I can't remember, yeah
Don't say no more (Yeah, yeah, yeah)
I can't remember, yeah
I can't remember, yeah
Switch over, time tickin' and over

Future's gonna be okay (Okay)
Okay, okay, look at the mirror and I see no pain (Yeah, yeah, yeah)
I'd die for real 'til the D-Day
But it's gonna be okay (Okay)
Time for some paycheck and I'm ridin' downtown
Switch (Switch) over, (Over) time tickin' and over (Woo-ooh)
Future's gonna be okay (Okay)
Okay, okay, look at the mirror and I see no pain (No pain, no pain)
I'd die for real, I see karma gon' be comin' back for me (Back for me)
Time for some paycheck and I'm ridin' downtown (Woo)
Switch (Switch) over, (Over) time tickin' and over (Oh)

D-Day's coming from forbidden things
As soon as you're released, open your new chapter
We are still young and young to be alone
Minimal effort for a better today than yesterday (Yeah, yeah, yteah)
What are you? There's no limit, man
The past is gone, the future is far away
What are you afraid of?
The past is just the past (Yeah) The present is just the present (Yeah)
The future is only the future, but it's exaggerated
It's hard nine out of ten (Oh, yeah)
Starting today, we'll pass the maze and start a new beginning
Lotus flowers bloom again in a world covered with hatred (Okay, okay, okay)
Yes, D-Day’s coming I hope you open your chest out, yeah
The proof is yours, so please prove it, yeah (Yeah, yeah, woo-ooh)

I can't remember, yeah
I can't remember, yeah
I can't remember, yeah
Don't say no more (Yeah, yeah, yeah)
I can't remember, yeah
I can't remember, yeah
Switch over, time tickin' and over

Future's gonna be okay (Okay)
Okay, okay, look at the mirror and I see no pain (Yeah, yeah, yeah)
I'd die for real 'til the D-Day
But it's gonna be okay (Okay)
Time for some paycheck and I'm ridin' downtown
Switch (Switch) over, (Over) time tickin' and over (Woo-ooh)
Future's gonna be okay (Okay)
Okay, okay, look at the mirror and I see no pain (No pain)
I'd die for real, I see karma gon' be comin' back for me (Back for me)
Time for some paycheck and I'm ridin' downtown (Woo)
Switch (Switch) over, (Over) time tickin' and over (Woo-ooh)",FALSE,FALSE,,SUGA,FALSE,KOR,FALSE,FALSE,446ROKmKfpEwkbi2SjELVX,211373,22W6wI4hDTjMAYKKBQW9dU,0.59,0.878,4,-3.199,0,0.266,0.294,0,0.0959,0.699,139.934,5,,
SUGA-23,D-DAY,D-DAY,2023-04-21,2,해금 (Haegeum),해금,Haegeum,"Yeah
Okay, okay
Yeah, yeah, yeah

This song's a haegeum, yeah
Get on board now, yeah
This lively rhythm
Perhaps, this could be a new kind of haegeum
This song’s a haegeum, yeah
Get on board now, yeah
This lively rhythm
Perhaps, this could be a new kind of haegeum

This song's a haegeum, yeah
Get on board now, yeah
This lively rhythm
Perhaps, this could be a new kind of haegeum, yeah
Interpretation is free for all
Out with the nonsense
Freedom of expression
Could be reason for somebody's death
Could you still consider that freedom?
If your convictions are reflected in your judgment and speculations
And you believe that your freedom is on the same level as others
Then don’t hesitate, just get on board
Liberation from all that's forbidden
For all those living in these unfortunate times
Who don't even understand their own tastes

This song's simply about freeing what's forbidden
But you must remember to differentiate freedom from self-indulgence
This song's a haegeum
Get on board now
This lively rhythm
A new kind of haegeum

This song's a haegeum, yeah
Get on board now, yeah
This lively rhythm
Perhaps, this could be a new kind of haegeum
This song's a haegeum, yeah
Get on board now, yeah
This lively rhythm
Perhaps, this could be a new kind of haegeum

Endless influx of information prohibits freedom of imagination, and seeks conformity of thought
All these painful noises blind you, and
Now it even infringes on freedom of thought
All the controversy incessantly
Triggers confusion in judgment uh
Really, what is it exactly that’s been restricting us?
Maybe we do it to ourselves
Slaves to capitalism, slaves to money
Slaves to hatred and prejudice
Slaves to YouTube, slaves to flexin’
Selfishness and greed have gone off the rails
I close my eyes and it's easy, it’s all so obvious
Opinions clearly split depending on what's to gain
Everyone's been blinded by envy and jealousy
Without realizing that they're putting shackles on each other

Don’t get swept away by this tsunami of info
'Cause we all differentiate freedom from self-indulgence
This song's a haegeum
Get on board now
This lively rhythm
A new kind of haegeum

This song's a haegeum, yeah
Get on board now, yeah
This lively rhythm
Perhaps, this could be a new kind of haegeum
This song's a haegeum, yeah
Get on board now, yeah
This lively rhythm
Perhaps, this could be a new kind of haegeum
This song's a haegeum, yeah
Get on board now, yeah
This lively rhythm
Perhaps, this could be a new kind of haegeum
This song's a haegeum, yeah
Get on board now, yeah
This lively rhythm
Perhaps, this could be a new kind of haegeum",FALSE,FALSE,,SUGA,FALSE,KOR,FALSE,FALSE,446ROKmKfpEwkbi2SjELVX,168926,4bjN59DRXFRxBE1g5ne6B1,0.697,0.837,7,-2.651,1,0.304,0.313,0,0.471,0.831,85.097,5,,
