id,album_title,eng_album_title,album_rd,album_seq,track_title,raw_track_title,eng_track_title,lyrics,hidden_track,remix,featured,performed_by,repackaged,lang,has_full_ver,is_alt_lang_ver,spotify_album_id,spotify_track_duration_ms,spotify_track_id,spotify_track_danceability,spotify_track_energy,spotify_track_key,spotify_track_loudness,spotify_track_mode,spotify_track_speechiness,spotify_track_acousticness,spotify_track_instrumentalness,spotify_track_liveness,spotify_track_valence,spotify_track_tempo,spotify_track_time_signature,eng_lyrics_source_url,eng_lyrics_credits
JIMIN-12,FACE,FACE,2023-03-24,6,Like Crazy (English Version),,Like Crazy (English Version),"(I think we could last forever)
(I'm afraid that everything will disappear)
(Just trust me)

She's saying, ""Baby, come and follow me""
There's not a bad thing here tonight
Save your reasons all for later
Stay with me a little while

Watch me go
Now, I sink down, all alone away
Where am I?
A dark haze clouding up my eyes

I can hear the voices listening
Don't know who they are
Trying to take the pressure off
Been reaching for the stars
Tell me, will I find myself again?
When I go too far?
Yeah, I know
You know, I know (Ooh)

I'd rather be
Lost in the lights, lost in the lights
I'm outta my mind
Can you help me numb the pain?
Each night, you spin me up high
Emotions on ice
Let me have a taste

Give me a good ride (Oh, I'm fallin', I'm fallin', I'm fallin')
Oh, it's gon' be a good night (Oh, I'm fallin')
Forever, you and I

Mmm-hmm
Yeah, hey
Mmm-hmm
Ooh-woah
Mmm-hmm
Mmm-hmm
(Forever, you and I)

All my reflections, I
Can't even recognize
I'm feelin' so alive, wasting time

I'd rather be
Lost in the lights
Lost in the lights
I'm outta my mind
Can you help me numb the pain?
Each night
You spin me up high
Emotions on ice
Let me have a taste

Give me a good ride (Oh, I'm fallin', I'm fallin', I'm fallin')
It's gon' be a good night (Oh, I'm fallin')
Forever, you and I

This will break me
This is gonna break me (Break me)
No, don't you wake me (Wake me)
I wanna stay in this dream, don't save me
Don't you try to save me (Save me)
I need a way we (Way we)
I need a way we can dream on (On, on, on)
(Alone again)
(What's the point?)",FALSE,FALSE,,JIMIN,FALSE,ENG,FALSE,TRUE,4xc3Lc9yASZgEJGH7acWMB,212253,0u8rZGtXJrLtiSe34FPjGG,0.623,0.755,7,-5.386,1,0.0415,0.00306,0,0.387,0.32,119.957,4,,
JIMIN-13,FACE,FACE,2023-03-24,7,편지 (Letter) (Dear. ARMY),편지 (Dear. ARMY),Letter (Dear. ARMY),"What should I say?
And how should I convey it?
I'm really not getting my words right
I know it sounds so clichéd
So that it's not taken lightly
Let me say it to you properly

I say oh-oh, I hope you can be happier
You, who stretched your hand out to me whenever I fell
I say oh-oh, I'll hold it now (I'll hold it)
So when you feel like crying, you won’t fall

After all this time has passed
Will we still be the same?
Just like we were when we first met, hmm-mmm
If we are together, even the desert could turn to a sеa
Just like how we werе then, oh-hoo-ooh

I say oh-oh, I really hope that it’ll last forever
You, who felt like a warm spring to me in a cold winter
I say oh-oh, I'll always cherish it
All those moments between you and I

Baby, don't leave
Just stay by my side, yeah
To you, who see me bigger than what my little self is (to you)
So that I can give as much as I’ve received (oh-oh)
So that I can keep my word (oh-oh)
Don't worry, just stay by my side, yeah (Yeah)
We don’t know what the future holds (holds, yeah)
And that’s scary and makes us afraid (oh-oh)
But don’t forget that we’re always together (don't forget)

I know it sounds so clichéd
So that it's not taken lightly
Let me say it to you properly",TRUE,FALSE,,JIMIN,FALSE,KOR,FALSE,FALSE,,,,,,,,,,,,,,,,,
JIMIN-14,Like Crazy (Remixes),Like Crazy (Remixes),2023-03-26,1,Like Crazy,,Like Crazy,"(I think we could last forever
I'm afraid that everything will disappear
Just trust me)

She's saying
Baby, don't think about it
There's not a bad thing here tonight
Baby, it's fine if you leave
Stay with me, just for today

Watch me go
Drenching myself all night (Away)
So that even the morning
Gets drunk and doesn't arrive

As the loud music
I get faded out
A cliché story like a drama
I get used to it
Have I come too far to find the me that you used to know
Yeah, I know
You know
I know (Ooh)

I'd rather be
Lost in the lights
Lost in the lights
I'm outta my mind
Hold onto the end of the night
Every night
You spin me up high
The moon with you in its arms
Let me have a taste

Give me a good ride (Oh, I'm fallin', I'm fallin', I'm fallin')
It's gon' be a good night (Oh, I'm fallin')
Forever you and I

Mmm-hmm
Yeah, hey
Mmm-hmm
Ooh-woah
Mmm-hmm
Mmm-hmm
(Forever, you and I)

The me, reflected in the mirror
Is going crazy endlessly
I'm feelin' so alive, wasting time

I'd rather be
Lost in the lights
Lost in the lights
I'm outta my mind
Hold onto the end of the night
Each night
You spin me up high
The moon with you in its arms
Let me have a taste

Give me a good ride (Oh, I'm fallin', I'm fallin', I'm fallin')
It's gon' be a good night (Oh, I'm fallin')
Forever you and I

This will break me
This is gonna break me (Break me)
No, don’t you wake me (Wake me)
I wanna stay in this dream, don't save me
Don't you try to save me (Save me)
I need a way we (Way we)
I need a way we can dream on (On, on, on)
(Alone again
What's the point?)",FALSE,FALSE,,JIMIN,TRUE,KOR,FALSE,FALSE,639nejcoHHwxJCKqr35ww2,212241,58BWnoFDNaeM0vwA0K3fqb,0.629,0.733,7,-5.445,1,0.0419,0.0025,0,0.357,0.362,120.001,4,,
JIMIN-15,Like Crazy (Remixes),Like Crazy (Remixes),2023-03-26,2,Like Crazy (English Version),,Like Crazy (English Version),"(I think we could last forever)
(I'm afraid that everything will disappear)
(Just trust me)

She's saying, ""Baby, come and follow me""
There's not a bad thing here tonight
Save your reasons all for later
Stay with me a little while

Watch me go
Now, I sink down, all alone away
Where am I?
A dark haze clouding up my eyes

I can hear the voices listening
Don't know who they are
Trying to take the pressure off
Been reaching for the stars
Tell me, will I find myself again?
When I go too far?
Yeah, I know
You know, I know (Ooh)

I'd rather be
Lost in the lights, lost in the lights
I'm outta my mind
Can you help me numb the pain?
Each night, you spin me up high
Emotions on ice
Let me have a taste

Give me a good ride (Oh, I'm fallin', I'm fallin', I'm fallin')
Oh, it's gon' be a good night (Oh, I'm fallin')
Forever, you and I

Mmm-hmm
Yeah, hey
Mmm-hmm
Ooh-woah
Mmm-hmm
Mmm-hmm
(Forever, you and I)

All my reflections, I
Can't even recognize
I'm feelin' so alive, wasting time

I'd rather be
Lost in the lights
Lost in the lights
I'm outta my mind
Can you help me numb the pain?
Each night
You spin me up high
Emotions on ice
Let me have a taste

Give me a good ride (Oh, I'm fallin', I'm fallin', I'm fallin')
It's gon' be a good night (Oh, I'm fallin')
Forever, you and I

This will break me
This is gonna break me (Break me)
No, don't you wake me (Wake me)
I wanna stay in this dream, don't save me
Don't you try to save me (Save me)
I need a way we (Way we)
I need a way we can dream on (On, on, on)
(Alone again)
(What's the point?)",FALSE,FALSE,,JIMIN,TRUE,ENG,FALSE,TRUE,639nejcoHHwxJCKqr35ww2,212253,6EY9e6LyPWmL8hUS5E1P0h,0.623,0.755,7,-5.386,1,0.0415,0.00306,0,0.387,0.32,119.957,4,,
JIMIN-16,Like Crazy (Remixes),Like Crazy (Remixes),2023-03-26,3,Like Crazy (Deep House Remix),,Like Crazy (Deep House Remix),,FALSE,TRUE,,JIMIN,FALSE,KOR,FALSE,FALSE,639nejcoHHwxJCKqr35ww2,180719,6D90VTeGEWYX5AkAtjHZh1,0.583,0.881,5,-3.74,1,0.0327,0.0226,0,0.522,0.359,123.063,4,,
JIMIN-17,Like Crazy (Remixes),Like Crazy (Remixes),2023-03-26,4,Like Crazy (UK Garage Remix),,Like Crazy (UK Garage Remix),,FALSE,TRUE,,JIMIN,FALSE,KOR,FALSE,FALSE,639nejcoHHwxJCKqr35ww2,210395,5tDxLjAnkojfnXnjOk6mvh,0.604,0.763,2,-5.22,0,0.0505,0.0899,6.82E-06,0.129,0.198,122.018,4,,
JIMIN-18,Like Crazy (Remixes),Like Crazy (Remixes),2023-03-26,5,Like Crazy (Instrumental),,Like Crazy (Instrumental),,FALSE,FALSE,,JIMIN,FALSE,NA,FALSE,FALSE,639nejcoHHwxJCKqr35ww2,212216,0cxhv3PpIkmREXqobuB0zG,0.631,0.693,7,-7.276,1,0.0327,0.00018,0.826,0.137,0.684,120.001,4,,
JIMIN-19,Closer Than This,Closer Than This,2023-12-22,1,Closer Than This,,Closer Than This,"Do you also remember
The moment we first met?
We were so shy and awkward back then
Now that I look back
We've come this far in just a blink of an eye
We walked it together, alongside each other
At times, I fell and shed tears
We comforted each other, with a pat on the back
Gazing at one another with tears in our eyes
Calling out each other's names
Starting on June 13
To the us of thе present, herе and now
Even if you're not here
At the same place, always

Don't have to worry now
Letting go of your hand for a moment
But it's only a small comma in our story
Just call my name out loud
Until the days tinge purple once again

'Cause anytime you want me (I'll be)
Right here where you call me (I'll be)
I could never let you go
Never let you go
Whenever you need me (I'll be)
If you believe me (I'll be)
I'll never let you go
Never let you go

Whenever it rains, I'll remember the times I sang in the rain
Whenever it snows, I'll cherish how you smiled for me in the snow
On the spring day, we meet again, I'll tell you everything I couldn't before
My love, my babe, forever by your side
Seven equals one, right, our hearts still beat as one
Close your eyes for just a second, I'll be standing in front of you, oh

Don't have to worry now
Letting go of your hand for a moment
But it's only a small comma in our story
Just call my name out loud
Until the days tinge purple once again

'Cause anytime you want me (I'll be)
Right here where you call me (I'll be)
I could never let you go
Never let you go
Whenever you need me (I'll be)
If you believe me (I'll be)
I'll never let you go
Never let you go

When I knock on your door with our hearts united as one
Open it for me with your bright smile
When the paused time begins to run again
Baby, I'll come back to you

Let's sing it together, this song
For the day, we'll reunite again
I could never let you go (Never let you go)
Never let you go (Never let you go)
Let's sing it even louder, this song
So we can become one again
I will never let you go (I will never let you go; Oh-oh)
Never let you go (Oh)

Let's sing it together, this song (Yeah)
For the day, we'll reunite again (Yeah)
I could never let you go (I could never let you go)
Never let you go (Never let you go)
Let's sing it even louder, this song (Yeah)
So we can become one again (Yeah)
I will never let you go (I will never let you go)
Never let you go (Never let you go)",FALSE,FALSE,,JIMIN,FALSE,KOR,FALSE,FALSE,3k6q0O9JnO2GhvD6C8fs20,223302,3k6q0O9JnO2GhvD6C8fs20,0.716,0.54,0,-5.951,1,0.0381,0.389,0,0.0692,0.373,87.963,4,,
JIMIN-20,Smeraldo Garden Marching Band (feat. Loco),Smeraldo Garden Marching Band (feat. Loco),2024-06-28,1,Smeraldo Garden Marching Band (feat. Loco),,Smeraldo Garden Marching Band (feat. Loco),"Say, ""oh""
This harmony's just for you
Oh, say, ""love""
Now introducing
It all began on June 12
We gift happiness every day
Say, ""oh"" (Let's talk about us)

All the things we couldn't say before
And your hidden feelings too
I'll tell you everything now (Just for you)
Don't you worry anymore
Since we're together now
Let's be a little more honest (Let's go)

Ooh, I love you babe
I'll come closer to you
I love you, babe (Yes, sir)
Ooh, I want you, babe
I wanna hold your hand
I want you, babe

Fade away with the old, every day is brand new
I'll call out your name, all you have to do is blossom
Let's jam together, keep it going, however you feel
I couldn't say it face-to-face, but just for you I've
Made a band
I've been looking for love
Just for you, speeding up
I can't stop (Can't stop)
I've lost all sense of time
You hover inside my head all day long
If we ever touch
I might burst with a pop
My love keeps growing (Let's talk about us)

The dazzling sky
The fluttering flowers
Will be with us too (All for you)
So tell me how you feel
Let whatever you feel
Wash over you (Let's go)

Ooh, I love you babe
I'll come closer to you
I love you, babe (Yes, sir)
Ooh, I want you, babe
I wanna hold your hand
I want you, babe (Take it to the bridge)

When the curtains rise and the lights turn on
Everyone is in their places
Turn up the music
I think we're ready now
Let's begin one, two
Put your hands up

Ooh, ooh
Ooh, ooh
Ooh, ooh
Ooh, ooh",FALSE,FALSE,Loco,JIMIN,FALSE,KOR,FALSE,FALSE,2PcM535knJOZb6MUth8axj,182840,1kPhV0KQui1phEpjnWIqUN,0.79,0.915,4,-2.251,1,0.146,0.0366,0,0.0785,0.726,97.47,4,,
JIMIN-21,MUSE,MUSE,2024-07-19,1,Rebirth (Intro),,Rebirth (Intro),"If I'm tryna be special
Can I get closer to you?
I can feel my heart pounding
When your fingertips graze past me
If I'm tryna be special
So that I can sing while making eye contact with you
I'll show you, baby
Oh, I didn't realize
Oh, I didn't think I'd care
Oh my gosh, now I
Won't hide
You are the light in my darkness
Like the sunshine vibe
It spreads quietly

That I want a real good love, good love, good love
I'm tryna find a love, good love, real love
I was in pitch black, but I couldn't stop thinking of you all day long
I want to take one step and two steps closer without you knowing
Stay with you, with you, with you, with you
I will be your reason, rеason, reason, reason
I hope this feeling rеaches you, to you, you
To you

White clouds
The wind passing by
Floating petals
It feels like it's been waiting just for us
When that door opens
When I get closer to you
I'll tell you this
I will be special all for you
Special just for you
For you (For you)
For you (For you)
I wanna be with you




",FALSE,FALSE,,JIMIN,FALSE,KOR,FALSE,FALSE,15XcLhiVMlSOipUddTNDnr,144624,7gMfVc4zfNIxuMyMGglOHa,0.372,0.567,5,-4.211,0,0.0361,0.142,0,0.0871,0.0928,172.024,4,,
JIMIN-22,MUSE,MUSE,2024-07-19,2,Interlude : Showtime,,Interlude : Showtime,"Ladies and gentlemen
Welcome to today's show
Smeraldo Garden Marching Band",FALSE,FALSE,,JIMIN,FALSE,ENG,FALSE,FALSE,15XcLhiVMlSOipUddTNDnr,78492,45zLrK0668WQ5JFMyiYmCS,0.786,0.836,4,-5.839,1,0.0633,0.558,0.444,0.684,0.921,92.002,4,,
JIMIN-23,MUSE,MUSE,2024-07-19,3,Smeraldo Garden Marching Band (feat. Loco),,Smeraldo Garden Marching Band (feat. Loco),"Say, ""oh""
This harmony's just for you
Oh, say, ""love""
Now introducing
It all began on June 12
We gift happiness every day
Say, ""oh"" (Let's talk about us)

All the things we couldn't say before
And your hidden feelings too
I'll tell you everything now (Just for you)
Don't you worry anymore
Since we're together now
Let's be a little more honest (Let's go)

Ooh, I love you babe
I'll come closer to you
I love you, babe (Yes, sir)
Ooh, I want you, babe
I wanna hold your hand
I want you, babe

Fade away with the old, every day is brand new
I'll call out your name, all you have to do is blossom
Let's jam together, keep it going, however you feel
I couldn't say it face-to-face, but just for you I've
Made a band
I've been looking for love
Just for you, speeding up
I can't stop (Can't stop)
I've lost all sense of time
You hover inside my head all day long
If we ever touch
I might burst with a pop
My love keeps growing (Let's talk about us)

The dazzling sky
The fluttering flowers
Will be with us too (All for you)
So tell me how you feel
Let whatever you feel
Wash over you (Let's go)

Ooh, I love you babe
I'll come closer to you
I love you, babe (Yes, sir)
Ooh, I want you, babe
I wanna hold your hand
I want you, babe (Take it to the bridge)

When the curtains rise and the lights turn on
Everyone is in their places
Turn up the music
I think we're ready now
Let's begin one, two
Put your hands up

Ooh, ooh
Ooh, ooh
Ooh, ooh
Ooh, ooh",FALSE,FALSE,Loco,JIMIN,TRUE,KOR,FALSE,FALSE,15XcLhiVMlSOipUddTNDnr,182840,1agDCV4zQqaFwJQNsTgmL1,0.79,0.915,4,-2.251,1,0.146,0.0366,0,0.0785,0.726,97.47,4,,
JIMIN-24,MUSE,MUSE,2024-07-19,4,Slow Dance (feat. Sofia Carson),,Slow Dance (feat. Sofia Carson),"I just wanna slow dance
Baby, you can take my hand
Don't rush, just feel our tempo
Just you and me, our favorite song
Slow dance
This is the last romance
I will never let go of your hand
Our favorite song we sing together

Like ""Cheek to Cheek""
I feel your heartbeat on mine
A warm melody, mm
Relax your mind to that rhythm
In the meantime, I didn’t know
Before you know it, only your smile
My heart is full
I can't hide it

So come on
Come on a little closer
The star in my heart is only you
It's only you

I just wanna slow dance
Baby, you can take my hand
Don’t rush, just feel our tempo
Just you and me, our favorite song
Slow dance
This is the last romance
I will never let go of your hand
Our favorite song we sing together

Don't wanna rush
No, let's take it slow yeah
Mm, love, let me get to know ya
Fallin' for you at the speed of light
Wait up, give it time
Baby, it's you and me
Got something so real
Oh my, oh my
Movin' closer through the night
Feel like we could touch the sky

These couple hours, couple hours all we got
So take my hand because we can't get enough
What ya say, what ya say, baby?
Come on, come on, come on, come on

Slow dance (Slow dance)
Got me cancelin' my plans (My plans)
Oh, give into the tempo of our favorite song
Don’t let go, keep movin’ along
Slow dance
We're caught up in a romance (Romance)
Oh, give into the tempo of our favorite song
In this moment’s where we belong
Baby, we could slow dance (Slow dance)
Got me cancelin' my plans (My plans)
Oh, give into the tempo of our favorite song
Don't let go, keep movin' along
Slow dance (Slow dance)
We’re caught up in a romance (Romance)
Oh, give into the tempo of our favorite song
In this moment's where we belong",FALSE,FALSE,Sofia Carson,JIMIN,FALSE,KOR,FALSE,FALSE,15XcLhiVMlSOipUddTNDnr,188399,3d2bsbugow8JiNvuaRupFH,0.68,0.719,1,-6.078,1,0.0708,0.132,0,0.0295,0.8,87.016,4,,
JIMIN-25,MUSE,MUSE,2024-07-19,5,Be Mine,,Be Mine,"Movin', comin', lovin', yeah, yeah, yeah
Movin', comin', lovin', yeah, yeah, yeah
Movin', comin', lovin', yeah, yeah, yeah
Movin', comin', lovin', yeah, yeah, yeah

Hot island
A party just for the two of us, yeah
I know what you want
And baby I want the same
Love 'til the morning, ah
We just keep fallin', oh
Anyway, our
DNA is linked

Baby, come, baby, come
Show me what
Show me what love is, yeah, yeah
Hot, hot, melt me
Hot quickly

Lovers come and go
In and out of my heart
The more I fall into it
It keeps getting deeper
Like this forever
If I could have you
I want you to be mine
I want you to bе mine
I want you to be my

Movin', comin', lovin', yeah, yеah, yeah
I want you to be mine
Movin', comin', lovin', yeah, yeah, yeah
I want you to be mine
Movin', comin', lovin', yeah, yeah, yeah
I want you to be mine
I want you to be mine
I want you to be my

Don't need to worry
Just follow my lead
So that I can fill your heart even more

Baby, come, baby, come
Show me what
Show me what love is, yeah, yeah
Hot, hot, melt me
Hot quickly

Lovers come and go
In and out of my heart
The more I fall into it
It keeps getting deeper
Like this forever
If I could have you
I want you to be mine
I want you to be mine
I want you to be my

Movin', comin', lovin', yeah, yeah, yeah
I want you to be mine
Movin', comin', lovin', yeah, yeah, yeah
I want you to be mine
Movin', comin', lovin', yeah, yeah, yeah
I want you to be mine
I want you to be mine
I want you to be my

Dancing under the moonlight
Take it slow
Just you and me all night long
If my heart could reach out to you
I want you to be mine
I want you to be mine
I want you to be my

Movin', comin', lovin', yeah, yeah, yeah
I want you to be mine
Movin', comin', lovin', yeah, yeah, yeah
I want you to be mine
Movin', comin', lovin', yeah, yeah, yeah
I want you to be mine
I want you to be mine
I want you to be my

Movin', comin', lovin', yeah, yeah, yeah
Movin', comin', lovin', yeah, yeah, yeah
Movin', comin', lovin', yeah, yeah, yeah
Movin', comin', lovin', yeah, yeah, yeah",FALSE,FALSE,,JIMIN,FALSE,KOR,FALSE,FALSE,15XcLhiVMlSOipUddTNDnr,207347,3LWVXp636uLT356Rj08Jaz,0.687,0.747,1,-5.496,0,0.0883,0.056,0.00000134,0.11,0.56,66.495,5,,
JIMIN-26,MUSE,MUSE,2024-07-19,6,Who,,Who,"We never met, but she's all I see at night
Never met, but she's always on my mind
Wanna give her the world and so much more
Who is my heart waiting for?

If every day I think about her
Yeah, every day of my life
Then tell me why I haven't found her
(Why, why, why, why, why?)

There's so many people to see (There's so many people to see)
And places to go (There's so many places to go)
I still haven't found your love

We nevеr met, but she's all I see at night
Nevеr met, but she's always on my mind
Wanna give her the world and so much more
Who is my heart waiting for?

I'll take her places they ain't found yet
I'll put it all on the line
I'll be that someone she can count on
One, two, three, four, five

There's so many people to see (There's so many people to see)
And places to go (There's so many places to go)
I still haven't found your love

We never met, but she's all I see at night
Never met, but she's always on my mind
Wanna give her the world and so much more
Who is my heart waiting for?
Is she someone that I see every day?
Is she somewhere a thousand miles away?
Wanna give her the world and so much more
Who is my heart waiting for?

(Who is my heart) Heart waiting for?
(Who is my heart) Heart waiting for?
(Who is my heart) Heart waiting for?
(Who is my—) Who is my heart waiting for?

We never met, but she's all I see at night
Never met, but she's always on my mind
Wanna give her the world and so much more
Who is my heart waiting for?
Is she someone that I see every day?
Is she somewhere a thousand miles away?
Wanna give her the world and so much more
Who is my heart waiting for?",FALSE,FALSE,,JIMIN,FALSE,ENG,FALSE,FALSE,15XcLhiVMlSOipUddTNDnr,170887,7tI8dRuH2Yc6RuoTjxo4dU,0.66,0.756,0,-3.743,0,0.032,0.00289,0,0.193,0.838,116.034,4,,
JIMIN-27,MUSE,MUSE,2024-07-19,7,Closer Than This,,Closer Than This,"Do you also remember
The moment we first met?
We were so shy and awkward back then
Now that I look back
We've come this far in just a blink of an eye
We walked it together, alongside each other
At times, I fell and shed tears
We comforted each other, with a pat on the back
Gazing at one another with tears in our eyes
Calling out each other's names
Starting on June 13
To the us of thе present, herе and now
Even if you're not here
At the same place, always

Don't have to worry now
Letting go of your hand for a moment
But it's only a small comma in our story
Just call my name out loud
Until the days tinge purple once again

'Cause anytime you want me (I'll be)
Right here where you call me (I'll be)
I could never let you go
Never let you go
Whenever you need me (I'll be)
If you believe me (I'll be)
I'll never let you go
Never let you go

Whenever it rains, I'll remember the times I sang in the rain
Whenever it snows, I'll cherish how you smiled for me in the snow
On the spring day, we meet again, I'll tell you everything I couldn't before
My love, my babe, forever by your side
Seven equals one, right, our hearts still beat as one
Close your eyes for just a second, I'll be standing in front of you, oh

Don't have to worry now
Letting go of your hand for a moment
But it's only a small comma in our story
Just call my name out loud
Until the days tinge purple once again

'Cause anytime you want me (I'll be)
Right here where you call me (I'll be)
I could never let you go
Never let you go
Whenever you need me (I'll be)
If you believe me (I'll be)
I'll never let you go
Never let you go

When I knock on your door with our hearts united as one
Open it for me with your bright smile
When the paused time begins to run again
Baby, I'll come back to you

Let's sing it together, this song
For the day, we'll reunite again
I could never let you go (Never let you go)
Never let you go (Never let you go)
Let's sing it even louder, this song
So we can become one again
I will never let you go (I will never let you go; Oh-oh)
Never let you go (Oh)

Let's sing it together, this song (Yeah)
For the day, we'll reunite again (Yeah)
I could never let you go (I could never let you go)
Never let you go (Never let you go)
Let's sing it even louder, this song (Yeah)
So we can become one again (Yeah)
I will never let you go (I will never let you go)
Never let you go (Never let you go)",FALSE,FALSE,,JIMIN,TRUE,KOR,FALSE,FALSE,15XcLhiVMlSOipUddTNDnr,223301,6qafqn8bBMy7t5c5WqpyRk,0.716,0.531,0,-6.051,1,0.0367,0.391,0,0.0691,0.431,87.984,4,,
JIMIN-28,MUSE (WANDER ver.),MUSE (WANDER ver.),2024-07-23,1,Rebirth (Intro),,Rebirth (Intro),"If I'm tryna be special
Can I get closer to you?
I can feel my heart pounding
When your fingertips graze past me
If I'm tryna be special
So that I can sing while making eye contact with you
I'll show you, baby
Oh, I didn't realize
Oh, I didn't think I'd care
Oh my gosh, now I
Won't hide
You are the light in my darkness
Like the sunshine vibe
It spreads quietly

That I want a real good love, good love, good love
I'm tryna find a love, good love, real love
I was in pitch black, but I couldn't stop thinking of you all day long
I want to take one step and two steps closer without you knowing
Stay with you, with you, with you, with you
I will be your reason, rеason, reason, reason
I hope this feeling rеaches you, to you, you
To you

White clouds
The wind passing by
Floating petals
It feels like it's been waiting just for us
When that door opens
When I get closer to you
I'll tell you this
I will be special all for you
Special just for you
For you (For you)
For you (For you)
I wanna be with you




",FALSE,FALSE,,JIMIN,TRUE,KOR,FALSE,FALSE,4wfwJUghbK2z2iaz65U7VS,144624,1ZtkxrnxZB6r8nIiHwqaUn,0.372,0.567,5,-4.211,0,0.0361,0.142,0,0.0871,0.0928,172.024,4,,
JIMIN-29,MUSE (WANDER ver.),MUSE (WANDER ver.),2024-07-23,2,Interlude : Showtime,,Interlude : Showtime,"Ladies and gentlemen
Welcome to today's show
Smeraldo Garden Marching Band",FALSE,FALSE,,JIMIN,TRUE,ENG,FALSE,FALSE,4wfwJUghbK2z2iaz65U7VS,78492,12HctF6VyD118g7eXtWLBo,0.786,0.836,4,-5.839,1,0.0633,0.558,0.444,0.684,0.921,92.002,4,,
JIMIN-30,MUSE (WANDER ver.),MUSE (WANDER ver.),2024-07-23,3,Smeraldo Garden Marching Band (feat. Loco),,Smeraldo Garden Marching Band (feat. Loco),"Say, ""oh""
This harmony's just for you
Oh, say, ""love""
Now introducing
It all began on June 12
We gift happiness every day
Say, ""oh"" (Let's talk about us)

All the things we couldn't say before
And your hidden feelings too
I'll tell you everything now (Just for you)
Don't you worry anymore
Since we're together now
Let's be a little more honest (Let's go)

Ooh, I love you babe
I'll come closer to you
I love you, babe (Yes, sir)
Ooh, I want you, babe
I wanna hold your hand
I want you, babe

Fade away with the old, every day is brand new
I'll call out your name, all you have to do is blossom
Let's jam together, keep it going, however you feel
I couldn't say it face-to-face, but just for you I've
Made a band
I've been looking for love
Just for you, speeding up
I can't stop (Can't stop)
I've lost all sense of time
You hover inside my head all day long
If we ever touch
I might burst with a pop
My love keeps growing (Let's talk about us)

The dazzling sky
The fluttering flowers
Will be with us too (All for you)
So tell me how you feel
Let whatever you feel
Wash over you (Let's go)

Ooh, I love you babe
I'll come closer to you
I love you, babe (Yes, sir)
Ooh, I want you, babe
I wanna hold your hand
I want you, babe (Take it to the bridge)

When the curtains rise and the lights turn on
Everyone is in their places
Turn up the music
I think we're ready now
Let's begin one, two
Put your hands up

Ooh, ooh
Ooh, ooh
Ooh, ooh
Ooh, ooh",FALSE,FALSE,Loco,JIMIN,TRUE,KOR,FALSE,FALSE,4wfwJUghbK2z2iaz65U7VS,182840,7yODD9DKQIllpZ5eioLZRY,0.79,0.915,4,-2.251,1,0.146,0.0366,0,0.0785,0.726,97.47,4,,
JIMIN-31,MUSE (WANDER ver.),MUSE (WANDER ver.),2024-07-23,4,Slow Dance (feat. Sofia Carson),,Slow Dance (feat. Sofia Carson),"I just wanna slow dance
Baby, you can take my hand
Don't rush, just feel our tempo
Just you and me, our favorite song
Slow dance
This is the last romance
I will never let go of your hand
Our favorite song we sing together

Like ""Cheek to Cheek""
I feel your heartbeat on mine
A warm melody, mm
Relax your mind to that rhythm
In the meantime, I didn’t know
Before you know it, only your smile
My heart is full
I can't hide it

So come on
Come on a little closer
The star in my heart is only you
It's only you

I just wanna slow dance
Baby, you can take my hand
Don’t rush, just feel our tempo
Just you and me, our favorite song
Slow dance
This is the last romance
I will never let go of your hand
Our favorite song we sing together

Don't wanna rush
No, let's take it slow yeah
Mm, love, let me get to know ya
Fallin' for you at the speed of light
Wait up, give it time
Baby, it's you and me
Got something so real
Oh my, oh my
Movin' closer through the night
Feel like we could touch the sky

These couple hours, couple hours all we got
So take my hand because we can't get enough
What ya say, what ya say, baby?
Come on, come on, come on, come on

Slow dance (Slow dance)
Got me cancelin' my plans (My plans)
Oh, give into the tempo of our favorite song
Don’t let go, keep movin’ along
Slow dance
We're caught up in a romance (Romance)
Oh, give into the tempo of our favorite song
In this moment’s where we belong
Baby, we could slow dance (Slow dance)
Got me cancelin' my plans (My plans)
Oh, give into the tempo of our favorite song
Don't let go, keep movin' along
Slow dance (Slow dance)
We’re caught up in a romance (Romance)
Oh, give into the tempo of our favorite song
In this moment's where we belong",FALSE,FALSE,Sofia Carson,JIMIN,TRUE,KOR,FALSE,FALSE,4wfwJUghbK2z2iaz65U7VS,188399,5nyhz1bxLCiBBIAIcBgiEP,0.68,0.719,1,-6.078,1,0.0708,0.132,0,0.0295,0.8,87.016,4,,
