id,album_title,eng_album_title,album_rd,album_seq,track_title,raw_track_title,eng_track_title,lyrics,hidden_track,remix,featured,performed_by,repackaged,lang,has_full_ver,is_alt_lang_ver,spotify_album_id,spotify_track_duration_ms,spotify_track_id,spotify_track_danceability,spotify_track_energy,spotify_track_key,spotify_track_loudness,spotify_track_mode,spotify_track_speechiness,spotify_track_acousticness,spotify_track_instrumentalness,spotify_track_liveness,spotify_track_valence,spotify_track_tempo,spotify_track_time_signature,eng_lyrics_source_url,eng_lyrics_credits
JHOPE-11,Jack In The Box,Jack In The Box,2022-07-15,1,Intro,,Intro,"What Zeus had kept inside the box broke loose from their confinement.

All that was foul was now unleashed upon the world.

Pandora, unable to undo what she had done, fell into despair.

As she grieved, she heard a feeble quiver from the box.

She lifted the lid once more, and out fluttered a small, bright, most beautiful creature she had ever seen.

It flapped its delicate wings as it danced around Pandora, lightly brushing against her shoulder.

Pandora immediately felt her angst melt away and her heart glow with warmth.

It was Hope that was kept in the innermost nook of the box.

It trailed behind the miasma of darkness, assuaging their ill effects on humankind.

Hope gave people the will to carry on living amidst the pain and strife.",FALSE,FALSE,,,FALSE,ENG,FALSE,FALSE,0FrC9lzgVhziJenigsrXdl,58871,0M7ai1yfYyb4OlyRgdmtTK,0.607,0.355,5,-14.867,1,0.828,0.948,0.000281,0.706,0.964,125.308,4,,
JHOPE-12,Jack In The Box,Jack In The Box,2022-07-15,2,Pandora's Box,,Pandora's Box,"They call me hope
Do you know why I am hope?
Pandora's history, that's my birth
The sincerity of the sacred heart given to man by great gods
The ray of light that is left in the Pandora box
Put it into a pure-hearted boy
Till the end, framed to become Bangtan's hope
The ceremony of fate, knighted in that name
That's my name
With a meaning from the depths of a myth
On my way

J to the hope
Jung to the hope
Jack in the box
Pandora's hand
The last hope
Jack in the box

Someone's light, someone's smile
Someone's hope, my activities are someone's life
Time flows as the name says, someone's star
The motto and vibes generated from my soul being refined
So I submitted my resume, finally
The first leap, hope world, the inevitability that was necessary
Keep dreaming of progress
""What’s my path?""
""What do I have to say?""
Just keep on doing my thang
A picture I drew
This dream was drawn by Zeus
Is it the only big picture?
The owner's curiosity summoned me
This is like Pandora's fateful criminal
Yes, I can see the world
Tens of thousands of temptations that burn with one touch
Greed, envy, jealousy, grudge
Revenge and hate
Maybe for no reason

We need hope
Whether it's a lot or just a little
Benjamin Button, we aren't afraid to walk backward
If I can take the lead and feel a little bit
I want to remind you of a little hero
This box is a frog in the well
Jump out to the big world
I want to face the disaster head-on
Jack in the box
Look at my title
After opening the box, I believe it now
My name

J to the hope
Jung to the hope
Jack in the box
Pandora's hand
The last hope
Jack in the box
J to the hope
Jung to the hope
Jack in the box
Pandora's hand
The last hope
Jack in the box
J to the hope
Jung to the hope
Jack in the box
Pandora's hand
The last hope
Jack in the box
J to the hope
Jung to the hope
Jack in the box
Pandora's hand
The last hope
Jack in the box",FALSE,FALSE,,J-HOPE,FALSE,KOR,FALSE,FALSE,0FrC9lzgVhziJenigsrXdl,156291,2On611HXKQAbaYkuc4NQAm,0.785,0.807,0,-3.877,1,0.178,0.198,0,0.326,0.228,96.981,4,,
JHOPE-13,Jack In The Box,Jack In The Box,2022-07-15,3,MORE,,MORE,"Yeah, I'm thirsty
I need to go surfin' on the beat
I'm in my element
Soak up the music
Eenie, meenie, miney, moe (Meenie, miney, moe)
Dancin' baby flow
Keep my passion, I gotta go
I'm still (not enough)
Self-learning for eleven years
My highlighting's my art of learning
Endless studying
I crash and fall to make my art
Still make it move from where I stand
Make it mine, make it right
Somebody's favorite song again
That's half my life, the reason for living, the joy of life
Motivated to carry on (Skrrt!)

Bring it all
I'm doing it all

Hah, shout out
I say ""more""
Hah, yeah, right
'Causе I want some more
Hah, shout out
I say ""more""
Hah, yеah, right
'Cause I want some more

Kick snare in my ears, hear that hit that
Keep going nonstop, make my mixtape
Get feedback but still get back
Take everything like KitKat, tastes so sweet (Appreciate)
Mutual relationships, so good for me
Pump some gas and I drive to the beat
Watch out everyone, I'm reckless
Drunk in the artistic painting, keep hypin' up Dali
I want it, stadium with my fans, still
Bag all the trophies and Grammys too
Fame, money’s not everything, I already know it
My work makes me breathe, so I want more
Inhale, inhale, exhale, exhale
I feel alive

Bring it all
I'm doing it all

Hah, shout out
I say ""more""
Hah, yeah, right
'Cause I want some more
Hah, shout out
I say ""more""
Hah, yeah, right
'Cause I want some more

Yeah I’m thirsty
I need to go surfin' on the beat
I’m in my element
Soak up the music
Eenie, meenie, miney, moe, oh (Right?)
Dancin' baby flow
Keep my passion, I gotta go
I'm still (not enough)",FALSE,FALSE,,J-HOPE,TRUE,KOR,FALSE,FALSE,0FrC9lzgVhziJenigsrXdl,180022,7GARzfC1mwhDuk4t9WOACq,0.783,0.722,2,-4.864,1,0.0357,0.00537,0.00209,0.105,0.306,97.031,4,,
JHOPE-14,Jack In The Box,Jack In The Box,2022-07-15,4,STOP,세상에 나쁜 사람은 없다,STOP,"Right, there's something difficult about my friend
Values, personality, daily friendships, polar-opposites, natural disasters
A reaction that raises doubts even if you say it in a good way
I/You am the one who always gives, trying to hide it, red sun
Please stop, stop, stop, stop, stop, stop, stop
Don't fight, fight, fight, fight, fight, fight, fight
It's hateful and wild, but think about it one more time
How are they all alike, and how are they all the same?
The core essence can't be changed, so realize it, and be myself
A single belief dominates me
""There are no bad people in the world""

Yes, I watch the news
But what's that?
Deadly criminal, are people really like that?
Actions of humans are worse than brutes
It is so dirty, so foul
I wonder if they call themselves human
Wait, stop, stop, stop, stop, stop, stop, stop
Calm down, down, down, down, down, down, down
Yes, go back to the very beginning
Look at them again
Living environment, education, system
What is different from mine?
I'm just relying on you, just one
Human nature, that one
Please be right

These days the world is smarter
But filled with things that aren't smart
Remote conversations filled with anger
Sacrifice is a matter of time
Insecure area
So, too many viruses
Unconsciously polluting, I can't even evade this
Now
Stop, stop, stop, stop, stop, stop, stop
Change our minds, minds, minds, minds, minds, minds, minds
We came into the world to the law of cause and effect
Even so, be careful, everything depends on our minds
What we make
Because small beginnings can make huge steps
The world is changing because there are no bad people

That's right?
Ah-ha-ha-ha",FALSE,FALSE,,J-HOPE,FALSE,KOR,FALSE,FALSE,0FrC9lzgVhziJenigsrXdl,122211,1XIIvx9S19CZVc7eow7EX7,0.881,0.826,4,-5.111,1,0.157,0.0897,0.366,0.101,0.796,99.98,4,,
JHOPE-15,Jack In The Box,Jack In The Box,2022-07-15,5,= (Equal Sign),,= (Equal Sign),"We have each other, and we make eye contact
There is no one above us
There is no one under us
Let's roll
With love
With trust
With respect
Step by step
We are still indifferent to the world
We need to pay attention
The beginning of change is coming soon
Maybe it's up to us

A cry without a sound even when I cry out loudly
What do you feel differently about your skin?
We fought our way up fair and square
Confused and frustrated
Thе world is wide
But people havе a very narrow mind
It doesn't have to be the same
Why is being different a sin?
Beyond age
Beyond gender
Across the borders
Maybe it's like homework for everyone
Awaken them that it is just a difference
Not something to discriminate against
Starting with myself
You must know that the victims of prejudice
Are none other than ourselves
(Please)

Hate'll paralyze your mind
Gotta see the other side
It costs ya nothin’ to be kind
Not so different you and I
Lookin' for love in a different light
Until we find that equal sign

Same, the breaths we breathe
Same, the dreams we dream
Same, laughter and tears in life
Same, all things to be respected

Just a piece to give strength
In the puzzle of our hearts
It'll all make sense one day
So I'm singing
For love in this world
Come on
Let's come together
Equality is you and me",FALSE,FALSE,,J-HOPE,FALSE,KOR,FALSE,FALSE,0FrC9lzgVhziJenigsrXdl,114477,70XnKsO3UnIT4FnEwChQXx,0.673,0.75,9,-5.831,1,0.0655,0.0155,5.44E-06,0.348,0.708,105.848,4,,
JHOPE-16,Jack In The Box,Jack In The Box,2022-07-15,6,Music Box : Reflection,,Music Box : Reflection,,FALSE,FALSE,,,FALSE,NA,FALSE,FALSE,0FrC9lzgVhziJenigsrXdl,70546,0PJSXtjkdTjJzZAMyNus02,0.75,0.708,8,-8.211,1,0.0724,0.0532,0.78,0.0974,0.116,87.996,4,,
JHOPE-17,Jack In The Box,Jack In The Box,2022-07-15,7,What if…,,What if…,"Incoming

I asked myself dozens of times
Am I really like that?
Hopeful, optimistic, always with a smile on my face
I just thought that was just something I could do
So my music, my speech, my feel
I made it myself
But, I wonder
I ask J-Hope
""if you were me, can you keep on doing those things you said?""
Perhaps it's because I was born under countless circumstances
And not of my will
Ayy, show your persona with pride
Hold up

(Can I do this?)
Let me think
(Can I do it?)
Even in this case

What if, what if, what if, what if
What if I have no hope?
What if, what if, what if, what if
What if I have no dream?
What if, what if, what if, what if
What if I have no passion?
What if, what if, what if, what if
What if I have no vision?

How you doin', bro?
Seems like you're living your best life these days, dressed up so nicely
I wonder what hardships and ordeals mean to you
Since you only walked up intact stairs
Maybe you have no idea about such things
You have everything now
Money, glory, fortune, even followed by people you like
Can you still tell [people/ yourself] to love [yourself/onself] and have hope
If it means all of those things will be taken from you
And you'll be at the bottom? (I wish)
Hold up

(Can I do this?)
Let me think
(Can I do it?)
Even in this case

What if, what if, what if, what if
What if I have no hope?
What if, what if, what if, what if
What if I have no dream?
What if, what if, what if, what if
What if I have no passion?
What if, what if, what if, what if
What if I have no vision?


And what if, what if, what if, what if
What if I have no money?
What if, what if, what if, what if
What if I have no house?
What if, what if, what if, what if
What if I have no car?
What if, what if, what if, what if
What if I have nothing

Can I do that shit?",FALSE,FALSE,,J-HOPE,FALSE,KOR,FALSE,FALSE,0FrC9lzgVhziJenigsrXdl,136063,1fNwwml8UcKvhfM6YEVIRh,0.694,0.75,0,-4.16,1,0.0338,0.00421,0.000553,0.0683,0.184,96.654,4,,
JHOPE-18,Jack In The Box,Jack In The Box,2022-07-15,8,Safety Zone,,Safety Zone,"Where's my safe zone? (Ooh-ooh-ooh)
Let me know if you know (Ooh-ooh-ooh)
Where's my safe zone? (Ooh, yeah)
Damn

Dedicated my entire twenties
Living up to this immeasurable life
I see everything, but I respond
As if it is telling me to look back at myself
The ringing in my ears is growing
The world is changing fast
At that moment, I find solitude
It's painful as if there are no allies
My life is becoming my enemy, it is getting lonesome
Oh my gosh
Wе live in sync, but we squeak
It's a strugglе to tell myself to
""Break a leg""
In my zone, keep in mind the city center of the city
I meet people, too
Like cars with no traffic control
I get hit here and there
Why do I not have it? Where can I find it?
If you look closely, there are safety zones even in games
Yeah, I just stomp my feet meaninglessly
It's like a sham Porsche
I want to go too, where is that mindset?
Was it even in my mind?
Someone must have been my Giving Tree
But where's my stump to go sit and look back for a moment?

Where is the ray of light for relief in the dark?
A peaceful home? Or is it a distant blue?
Where’s my safe zone?
Left, right, go straight?
What’s my safe zone?
Here? Over there? or X?
Where is the ray of light for relief in the dark?
A peaceful home? Or is it a distant blue?
Where’s my safe zone?
Left, right, go straight?
What’s my safe zone?
Here? Over there? or X?

Support from people I trust?
(It's cold when they turn their backs on me)
The people who led me?
(If I think about it, it's fear I recall)
Those who share blood?
A sense of duty that cannot be confided
I like animals better than people these days
But I feel self-destruction
It's like the sunset before passing
(Shine, goes dark)
A light to soothe the deep night and dawn
(Right, for mine)

Where's that zone?
That protects me from major disasters
My green zone
But the moment I choose this path
Will there be any safe zones?

Where is the ray of light for relief in the dark?
A peaceful home? Or is it a distant blue?
Where’s my safe zone?
Left, right, go straight?
What’s my safe zone?
Here? Over there? or X?
Where is the ray of light for relief in the dark?
A peaceful home? Or is it a distant blue?
Where’s my safe zone?
Left, right, go straight?
What’s my safe zone?
Here? Over there? or X?",FALSE,FALSE,,J-HOPE,FALSE,KOR,FALSE,FALSE,0FrC9lzgVhziJenigsrXdl,165340,00I41xsW6SunZDJ5fB8KAd,0.676,0.742,8,-5.017,1,0.162,0.561,0,0.155,0.694,77.071,4,,
JHOPE-19,Jack In The Box,Jack In The Box,2022-07-15,9,Future,,Future,"Always, I need it too
When I said I do
Courage and faith
Rhythm of positivity
Always, I need it too
When I said I do
Walking into the future
With a step of hope
I was

I was, I was, I was, I was
Yeah, I was just a native (Hmm-hmm)
I was, I was, I was, I was
I was a kid who only liked dancing (Hmm-hmm)
It's me, it's me, it's me, it's me
Thanking for a given life (Hmm-hmm)
It's me, it's me, it's me, it's me
It's the most appropriate and me right now
You always fight with yourself
In the end, my heart is covered with bruises
As if I'm wearing something else, try on
Like you, like driving
Step on it once
Why would I bleed?
Why would you move?
It will eventually change
Nothing lasts forever
You know, we know, I know
Going up the river
It can't be salmon

Always, I need it too
When I said I do
Courage and faith
Rhythm of positivity
Always, I need it too
When I said I do
Walking into the future
With a step of hope
(Future)

I can just decide on my own
Something that cannot be decided (Future)
The closer you get, the scarier it gets
It's hard to endure alone (Future)
Man, you must go with the flow
Let's just go with the flow (Future)
Looks like I need it too
Betting on courage, faith, and hope
Future
Future
Future

I can just decide on my own
Something that cannot be decided (Future)
The closer you get, the scarier it gets
It's hard to endure alone (Future)
Man, you must go with the flow
Let's just go with the flow (Future)
Looks like I need it too
Betting on courage, faith, and hope (Future)",FALSE,FALSE,,J-HOPE,FALSE,KOR,FALSE,FALSE,0FrC9lzgVhziJenigsrXdl,139308,0Puudh380z6cOCgMaTNm7h,0.717,0.822,6,-5.249,1,0.0879,0.0652,0,0.36,0.764,102.042,4,,
JHOPE-20,Jack In The Box,Jack In The Box,2022-07-15,10,Arson,방화,Arson,"(Arson)
Let’s burn, burn, burn, burn
Burn, burn, burn, burn (No)
It's done, done, done, done
Done, done, done, done
(Arson)

Let’s burn
To my passion, burn
To my hopes, burn
My life, burn
Every day I ran
Couldn’t stop
Back then
I burned it all
And I wanted it all
Fame came first (First)
Money? Of course (Got it up)
Popularity too (Woo)
Couldn’t help but go into overdrive
The motivation behind my thoughtless ambition
When I sweat, ooh

I shower in petrol (Oh)
To set a fire (Oh)
On my feet, on my legs (Oh)
Even hotter, run my way (Oh)
Records heating up (Oh)
My popularity at the top (Ayy)
And up goes my born haters (Ayy)
Horns that ring every time (Woo)
But even this, I like (Woo)
‘Cause with my fans
With my label
With my fellaz
We burn bright together
All day
Rational accomplices
Arsonist was fun (Heeh)
Got nothing to fear
One second ahead, fuck off (Fuck off, fuck off)

If anyone asks me
“Right, I lit the flame”
Now I ask myself, choose what
Do I put out the fire, or burn even brighter, yah, yah, yah, yah
(Arson)

It’s done
My dreams, done
Success, done
My part of the job, done
What else, none
Less is more
Leaving when there’s still
Applause, that’s the style
Setting the fire
Is something I did for myself
Who knew the world
Would go up in flames
I see my marks after things cooled down
Fire too big to put out, it was serious arson
Oh shit

It’s too hot, no
I wake up from the pain
Contact my inner self
Enveloped in fear
Nobody can’t, nobody stop, shit
Putting out the fire
Only I can do that (Yeah)
A fireman of chaos
Oh, a dark path like soot awaits even when the fire is out
Tell myself
The huge hurdle ahead, what’s my move
To sidestep the game board that casts my stone

If anyone asks me
(Let's burn, burn, burn, burn, burn, burn, burn, burn)
“Right, I lit the flame”
Now I ask myself, choose what
Do I put out the fire, or burn even brighter
It’s done
If anyone asks me
(It's done, done, done, done, done, done, done, done)
“Right, I lit the flame”
Now I ask myself, choose what
Do I put out the fire, or burn even brighter

Arson",FALSE,FALSE,,J-HOPE,FALSE,KOR,FALSE,FALSE,0FrC9lzgVhziJenigsrXdl,159761,2QWEMqQMJR1KDf6hDjJOs6,0.938,0.798,1,-3.998,1,0.103,0.00813,7.03E-05,0.146,0.265,99.992,4,,
JHOPE-21,on the street (with J. Cole),on the street (with J. Cole),2023-03-03,1,on the street (with J. Cole),,on the street (with J. Cole),"Every time I walk
Every time I run
Every time I move
As always, for us

Every time I look
Every time I love
Every time I hope
As always, for us
(On the street, I’m still)

My feet walk willingly, anywhere
J in the air
Hoping the path I walk leads to hope,
I’m always at it
Even my walk was made of
your love and your faith
I repay it, even if it’s from afar, just like a butterfly
Now just walk lightly,
whenever you want
Go on hopefully, wherever you walk
In this street, where someone’s breath dwells
I store my soul and my eternity
Everywhere (I’ll be)

Every time I walk
Every time I run
Every time I move
As always, for us

Every time I look
Every time I love
Every time I hope
As always, for us
(On the street, I’m still)

All hail the mighty survivor of hell,
Plopped down from heaven to sell
Holy water that I scooped from the well
Fought tooth and a nail,
Just to prevail ‘mongst the ruthless
As I move through the field
Feelin’ worried
In a hurry like a 2 minute drill
To make a couple mil
Off a lucrative deal
Selling train of thought,
Name a artist who could derail
You’ll never see it
like a n**** hula hoopin’ in jail

I got a friend smart as f***,
but he stupid as hell
He swear that God ain’t real
Since it ain’t no way to prove it his self
As if the universe ain’t enough,
As if the volcanoes ain’t erupt
As if the birds don’t chirp,
As if a trillion nerves don’t work 
in the human body
S***, who would I be?
Without the creator of this theater
Beside me to gently guide me?
Somedays I wonder
if I need to pick a different hobby

I’m deep in with this rappin’
It’s all a n**** know
I never did nothin’ better,
it’s hard to let it go
But like a father,
watching his daughter,
walk down the altar,
With tears in his eyes,
you gotta let her grow

And so I shall,
but first I been honing my style
Coldest around,
with more quotables than
what the quota allows
You see a top 10 list
I see a Golden Corral, n****

As the moon jumps over the cow
I contemplate if I should
wait to hand over the crown
And stick around for a bit longer
I got a strange type of hunger
The more I eat the more
it gets stronger,
The more it gets stronger
I said the more it gets stronger
j-hope
Cole World

Every time I walk
Every time I run
Every time I move
As always, for us

Every time I look
Every time I love
Every time I hope
As always, for us
(On the street, I’m still)

Every time I walk
Every time I run
Every time I move
As always, for us

Every time I look
Every time I love
Every time I hope
As always, for us
(On the street, I’m still)",FALSE,FALSE,J. Cole,J-HOPE,FALSE,ENG,FALSE,FALSE,70xdtgH5XuYTqBNdNbUwGO,214701,5wxYxygyHpbgv0EXZuqb9V,0.681,0.821,11,-5.12,0,0.131,0.532,0.00111,0.0921,0.813,94.074,4,https://bts-trans.tumblr.com/post/710807880828436480/koreng-lyrics-on-the-street-by-j-hope-with-j,Trans cr; Aditi & Annie @ bts-trans
JHOPE-22,Jack In The Box (HOPE Edition),Jack In The Box (HOPE Edition),2023-08-18,1,Intro,,Intro,"What Zeus had kept inside the box broke loose from their confinement.

All that was foul was now unleashed upon the world.

Pandora, unable to undo what she had done, fell into despair.

As she grieved, she heard a feeble quiver from the box.

She lifted the lid once more, and out fluttered a small, bright, most beautiful creature she had ever seen.

It flapped its delicate wings as it danced around Pandora, lightly brushing against her shoulder.

Pandora immediately felt her angst melt away and her heart glow with warmth.

It was Hope that was kept in the innermost nook of the box.

It trailed behind the miasma of darkness, assuaging their ill effects on humankind.

Hope gave people the will to carry on living amidst the pain and strife.",FALSE,FALSE,,,TRUE,ENG,FALSE,FALSE,3XuUxVKw2mDLSIkZNYoaa6,58871,0utByr69DCypmKr5hjLNrK,0.607,0.355,5,-14.867,1,0.828,0.948,0.000281,0.706,0.964,125.308,4,,
JHOPE-23,Jack In The Box (HOPE Edition),Jack In The Box (HOPE Edition),2023-08-18,2,Pandora's Box,,Pandora's Box,"They call me hope
Do you know why I am hope?
Pandora's history, that's my birth
The sincerity of the sacred heart given to man by great gods
The ray of light that is left in the Pandora box
Put it into a pure-hearted boy
Till the end, framed to become Bangtan's hope
The ceremony of fate, knighted in that name
That's my name
With a meaning from the depths of a myth
On my way

J to the hope
Jung to the hope
Jack in the box
Pandora's hand
The last hope
Jack in the box

Someone's light, someone's smile
Someone's hope, my activities are someone's life
Time flows as the name says, someone's star
The motto and vibes generated from my soul being refined
So I submitted my resume, finally
The first leap, hope world, the inevitability that was necessary
Keep dreaming of progress
""What’s my path?""
""What do I have to say?""
Just keep on doing my thang
A picture I drew
This dream was drawn by Zeus
Is it the only big picture?
The owner's curiosity summoned me
This is like Pandora's fateful criminal
Yes, I can see the world
Tens of thousands of temptations that burn with one touch
Greed, envy, jealousy, grudge
Revenge and hate
Maybe for no reason

We need hope
Whether it's a lot or just a little
Benjamin Button, we aren't afraid to walk backward
If I can take the lead and feel a little bit
I want to remind you of a little hero
This box is a frog in the well
Jump out to the big world
I want to face the disaster head-on
Jack in the box
Look at my title
After opening the box, I believe it now
My name

J to the hope
Jung to the hope
Jack in the box
Pandora's hand
The last hope
Jack in the box
J to the hope
Jung to the hope
Jack in the box
Pandora's hand
The last hope
Jack in the box
J to the hope
Jung to the hope
Jack in the box
Pandora's hand
The last hope
Jack in the box
J to the hope
Jung to the hope
Jack in the box
Pandora's hand
The last hope
Jack in the box",FALSE,FALSE,,J-HOPE,TRUE,KOR,FALSE,FALSE,3XuUxVKw2mDLSIkZNYoaa6,156291,2iKNuOB4pI4HgPsJk0BSsq,0.785,0.807,0,-3.877,1,0.178,0.198,0,0.326,0.228,96.981,4,,
JHOPE-24,Jack In The Box (HOPE Edition),Jack In The Box (HOPE Edition),2023-08-18,3,MORE,,MORE,"Yeah, I'm thirsty
I need to go surfin' on the beat
I'm in my element
Soak up the music
Eenie, meenie, miney, moe (Meenie, miney, moe)
Dancin' baby flow
Keep my passion, I gotta go
I'm still (not enough)
Self-learning for eleven years
My highlighting's my art of learning
Endless studying
I crash and fall to make my art
Still make it move from where I stand
Make it mine, make it right
Somebody's favorite song again
That's half my life, the reason for living, the joy of life
Motivated to carry on (Skrrt!)

Bring it all
I'm doing it all

Hah, shout out
I say ""more""
Hah, yeah, right
'Causе I want some more
Hah, shout out
I say ""more""
Hah, yеah, right
'Cause I want some more

Kick snare in my ears, hear that hit that
Keep going nonstop, make my mixtape
Get feedback but still get back
Take everything like KitKat, tastes so sweet (Appreciate)
Mutual relationships, so good for me
Pump some gas and I drive to the beat
Watch out everyone, I'm reckless
Drunk in the artistic painting, keep hypin' up Dali
I want it, stadium with my fans, still
Bag all the trophies and Grammys too
Fame, money’s not everything, I already know it
My work makes me breathe, so I want more
Inhale, inhale, exhale, exhale
I feel alive

Bring it all
I'm doing it all

Hah, shout out
I say ""more""
Hah, yeah, right
'Cause I want some more
Hah, shout out
I say ""more""
Hah, yeah, right
'Cause I want some more

Yeah I’m thirsty
I need to go surfin' on the beat
I’m in my element
Soak up the music
Eenie, meenie, miney, moe, oh (Right?)
Dancin' baby flow
Keep my passion, I gotta go
I'm still (not enough)",FALSE,FALSE,,J-HOPE,TRUE,KOR,FALSE,FALSE,3XuUxVKw2mDLSIkZNYoaa6,180022,36KFMe3Q3wLCXd9SUudx9M,0.783,0.722,2,-4.864,1,0.0357,0.00537,0.00209,0.105,0.306,97.031,4,,
JHOPE-25,Jack In The Box (HOPE Edition),Jack In The Box (HOPE Edition),2023-08-18,4,STOP,세상에 나쁜 사람은 없다,STOP,"Right, there's something difficult about my friend
Values, personality, daily friendships, polar-opposites, natural disasters
A reaction that raises doubts even if you say it in a good way
I/You am the one who always gives, trying to hide it, red sun
Please stop, stop, stop, stop, stop, stop, stop
Don't fight, fight, fight, fight, fight, fight, fight
It's hateful and wild, but think about it one more time
How are they all alike, and how are they all the same?
The core essence can't be changed, so realize it, and be myself
A single belief dominates me
""There are no bad people in the world""

Yes, I watch the news
But what's that?
Deadly criminal, are people really like that?
Actions of humans are worse than brutes
It is so dirty, so foul
I wonder if they call themselves human
Wait, stop, stop, stop, stop, stop, stop, stop
Calm down, down, down, down, down, down, down
Yes, go back to the very beginning
Look at them again
Living environment, education, system
What is different from mine?
I'm just relying on you, just one
Human nature, that one
Please be right

These days the world is smarter
But filled with things that aren't smart
Remote conversations filled with anger
Sacrifice is a matter of time
Insecure area
So, too many viruses
Unconsciously polluting, I can't even evade this
Now
Stop, stop, stop, stop, stop, stop, stop
Change our minds, minds, minds, minds, minds, minds, minds
We came into the world to the law of cause and effect
Even so, be careful, everything depends on our minds
What we make
Because small beginnings can make huge steps
The world is changing because there are no bad people

That's right?
Ah-ha-ha-ha",FALSE,FALSE,,J-HOPE,TRUE,KOR,FALSE,FALSE,3XuUxVKw2mDLSIkZNYoaa6,122211,426n8OsTAOwb3DWkpXE21H,0.881,0.826,4,-5.111,1,0.157,0.0897,0.366,0.101,0.796,99.98,4,,
JHOPE-26,Jack In The Box (HOPE Edition),Jack In The Box (HOPE Edition),2023-08-18,5,= (Equal Sign),,= (Equal Sign),"We have each other, and we make eye contact
There is no one above us
There is no one under us
Let's roll
With love
With trust
With respect
Step by step
We are still indifferent to the world
We need to pay attention
The beginning of change is coming soon
Maybe it's up to us

A cry without a sound even when I cry out loudly
What do you feel differently about your skin?
We fought our way up fair and square
Confused and frustrated
Thе world is wide
But people havе a very narrow mind
It doesn't have to be the same
Why is being different a sin?
Beyond age
Beyond gender
Across the borders
Maybe it's like homework for everyone
Awaken them that it is just a difference
Not something to discriminate against
Starting with myself
You must know that the victims of prejudice
Are none other than ourselves
(Please)

Hate'll paralyze your mind
Gotta see the other side
It costs ya nothin’ to be kind
Not so different you and I
Lookin' for love in a different light
Until we find that equal sign

Same, the breaths we breathe
Same, the dreams we dream
Same, laughter and tears in life
Same, all things to be respected

Just a piece to give strength
In the puzzle of our hearts
It'll all make sense one day
So I'm singing
For love in this world
Come on
Let's come together
Equality is you and me",FALSE,FALSE,,J-HOPE,TRUE,KOR,FALSE,FALSE,3XuUxVKw2mDLSIkZNYoaa6,114477,0uTKGno7UM5vOgdjYHCnYC,0.673,0.75,9,-5.831,1,0.0655,0.0155,5.44E-06,0.348,0.708,105.848,4,,
JHOPE-27,Jack In The Box (HOPE Edition),Jack In The Box (HOPE Edition),2023-08-18,6,Music Box : Reflection,,Music Box : Reflection,,FALSE,FALSE,,,TRUE,NA,FALSE,FALSE,3XuUxVKw2mDLSIkZNYoaa6,70546,2VtuHoWIv4IbcIetUuP1tC,0.75,0.708,8,-8.211,1,0.0724,0.0532,0.78,0.0974,0.116,87.996,4,,
JHOPE-28,Jack In The Box (HOPE Edition),Jack In The Box (HOPE Edition),2023-08-18,7,What if…,,What if…,"Incoming

I asked myself dozens of times
Am I really like that?
Hopeful, optimistic, always with a smile on my face
I just thought that was just something I could do
So my music, my speech, my feel
I made it myself
But, I wonder
I ask J-Hope
""if you were me, can you keep on doing those things you said?""
Perhaps it's because I was born under countless circumstances
And not of my will
Ayy, show your persona with pride
Hold up

(Can I do this?)
Let me think
(Can I do it?)
Even in this case

What if, what if, what if, what if
What if I have no hope?
What if, what if, what if, what if
What if I have no dream?
What if, what if, what if, what if
What if I have no passion?
What if, what if, what if, what if
What if I have no vision?

How you doin', bro?
Seems like you're living your best life these days, dressed up so nicely
I wonder what hardships and ordeals mean to you
Since you only walked up intact stairs
Maybe you have no idea about such things
You have everything now
Money, glory, fortune, even followed by people you like
Can you still tell [people/ yourself] to love [yourself/onself] and have hope
If it means all of those things will be taken from you
And you'll be at the bottom? (I wish)
Hold up

(Can I do this?)
Let me think
(Can I do it?)
Even in this case

What if, what if, what if, what if
What if I have no hope?
What if, what if, what if, what if
What if I have no dream?
What if, what if, what if, what if
What if I have no passion?
What if, what if, what if, what if
What if I have no vision?


And what if, what if, what if, what if
What if I have no money?
What if, what if, what if, what if
What if I have no house?
What if, what if, what if, what if
What if I have no car?
What if, what if, what if, what if
What if I have nothing

Can I do that shit?",FALSE,FALSE,,J-HOPE,TRUE,KOR,FALSE,FALSE,3XuUxVKw2mDLSIkZNYoaa6,136063,4vC2BY833RNjG04vTIozVB,0.694,0.75,0,-4.16,1,0.0338,0.00421,0.000553,0.0683,0.184,96.654,4,,
